iter	posterior	log.lik	prior.mean	prior.var	mean.bm.sig.	mean.bm.the.	var.ou.sv.	var.ou.sig.	var.ou.the.	Anolis_ahli_m	Anolis_allogus_m	Anolis_armouri_m	Anolis_cybotes_m	Anolis_homolechis_m	Anolis_jubar_m	Anolis_longitibialis_m	Anolis_marcanoi_m	Anolis_mestrei_m	Anolis_ophiolepis_m	Anolis_quadriocellifer_m	Anolis_rubribarbus_m	Anolis_sagrei_m	Anolis_shrevei_m	Anolis_strahmi_m	Anolis_whitemani_m	Anolis_ahli_v	Anolis_allogus_v	Anolis_armouri_v	Anolis_cybotes_v	Anolis_homolechis_v	Anolis_jubar_v	Anolis_longitibialis_v	Anolis_marcanoi_v	Anolis_mestrei_v	Anolis_ophiolepis_v	Anolis_quadriocellifer_v	Anolis_rubribarbus_v	Anolis_sagrei_v	Anolis_shrevei_v	Anolis_strahmi_v	Anolis_whitemani_v	acc	temperature 
3980	-3455.02700735961	-3379.53129699365	-53.6663619923241	-8.41958873303128	4.01507342413937	53.0030292872802	0.160448052997849	2.27278791348614	3.38989717711832	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.396285750563	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	10.6958413960512	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.320854271356784	1 
3990	-3453.70017026451	-3379.53129699365	-53.6915346579154	-7.06757897234154	4.01507342413937	55.5985404635363	0.160448052997849	2.27278791348614	3.20838031778764	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.396285750563	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	10.6958413960512	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.321052631578947	1 
4000	-3453.77953361437	-3379.53129699365	-53.6915346579154	-7.24917532240812	4.01507342413937	55.5985404635363	0.160448052997849	1.57975380244207	3.16199453024537	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.396285750563	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	10.6958413960512	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.32075	1 
4010	-3451.75787936206	-3379.53129699365	-52.0919696793346	-7.0841689565032	2.41329276686652	58.4769816350685	0.160448052997849	1.66909418942533	3.20013896732007	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.396285750563	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	10.6958413960512	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.3214463840399	1 
4020	-3451.45283416634	-3379.53129699365	-51.7869244836137	-7.0841689565032	2.41329276686652	55.3271077522035	0.160448052997849	1.66909418942533	3.20013896732007	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.396285750563	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	10.6958413960512	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.32089552238806	1 
4030	-3451.49496500289	-3379.53129699365	-51.7763301824163	-7.13689409425005	2.41329276686652	52.4736638030296	0.160448052997849	1.66909418942533	3.18384696869012	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.396285750563	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	10.6958413960512	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.320595533498759	1 
4040	-3451.58658848205	-3379.61115908282	-52.2301088437356	-6.68535964149912	2.41329276686652	51.9303853189169	0.140050546860967	1.66909418942533	3.18384696869012	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	34.2765540173891	48.591336592804	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	11.4810199920081	48.7540721989129	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.320544554455446	1 
4050	-3450.77951597964	-3381.45041259053	-51.58295306862	-4.68618940649847	2.41329276686652	54.2245320851223	0.140050546860967	1.66909418942533	3.29399659253069	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.9108789965391	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	16.0369648480176	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.320740740740741	1 
4060	-3451.25190307082	-3381.45041259053	-51.58295306862	-5.14241649899662	2.41329276686652	54.2245320851223	0.112841667111616	1.66909418942533	3.12279384334142	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.9108789965391	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	16.0369648480176	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.320935960591133	1 
4070	-3450.24920973791	-3381.45041259053	-51.5806265795616	-4.14204965514879	2.41329276686652	53.9396551800535	0.112841667111616	1.66909418942533	3.23707482697302	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.9108789965391	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	16.0369648480176	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.321375921375921	1 
4080	-3450.21934867155	-3381.45041259053	-51.6044896005338	-4.08299728068027	2.41329276686652	55.0650017902118	0.105407588626533	1.66909418942533	3.23707482697302	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	35.9108789965391	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	16.0369648480176	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.321078431372549	1 
4090	-3452.0828330211	-3380.66247485871	-52.5945253765119	-5.74438358607706	2.41329276686652	52.8538762208751	0.105407588626533	1.66909418942533	3.23707482697302	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	48.9070746239756	67.5826372215602	56.1185000371553	49.5356751127193	33.3505611239116	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	18.3972241720516	20.7701206096373	26.770705959229	27.9098508029404	12.0151991921122	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.32078239608802	1 
4100	-3451.75438254314	-3379.07919484751	-52.7479191335195	-6.84581936230747	2.41329276686652	56.9896575689362	0.105407588626533	1.66909418942533	3.23707482697302	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	33.3505611239116	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.0151991921122	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.320731707317073	1 
4110	-3451.75438254314	-3379.07919484751	-52.7479191335195	-6.84581936230747	2.41329276686652	56.9896575689362	0.105407588626533	1.66909418942533	3.23707482697302	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	33.3505611239116	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.0151991921122	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.319951338199513	1 
4120	-3451.86952132718	-3377.21065018425	-51.9831479422363	-9.5942740008886	2.41329276686652	56.9896575689362	0.105407588626533	1.66909418942533	3.23925095501212	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	35.2353909251408	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	8.75370842121294	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.319660194174757	1 
4130	-3451.84143314846	-3377.21065018425	-51.9831479422363	-9.59427400088881	2.41329276686652	56.9896575689362	0.105407588626533	1.46263129075516	3.23925095501212	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	35.2353909251408	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	8.75370842121294	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.319128329297821	1 
4140	-3449.90380458001	-3378.48247279219	-52.1131185900553	-6.3720897892077	1.74781224366373	56.9896575689362	0.105407588626533	1.33493163256397	3.23925095501212	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.9363444620005	50.1290447933962	50.254904863271	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	16.4269333128257	22.561868361257	22.4650023477991	36.4192706567988	23.8856221582184	0.319565217391304	1 
4150	-3449.40776373986	-3377.68354284218	-51.4777312727391	-7.30669915278864	1.74781224366373	56.9896575689362	0.10064995796905	1.33493163256397	3.13916097167138	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.9363444620005	50.1290447933962	52.3574528020322	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	16.4269333128257	22.561868361257	16.8771895420422	36.4192706567988	23.8856221582184	0.319518072289157	1 
4160	-3450.00121567641	-3377.68354284218	-51.4777312727391	-7.90189259189498	1.74781224366373	56.9896575689362	0.102874894462868	1.33493163256397	3.08701755731223	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.9363444620005	50.1290447933962	52.3574528020322	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	16.4269333128257	22.561868361257	16.8771895420422	36.4192706567988	23.8856221582184	0.319471153846154	1 
4170	-3449.14092184596	-3377.68354284218	-51.4777312727391	-7.04159876144939	1.74781224366373	56.9896575689362	0.102874894462868	1.33493163256397	3.21466220076557	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.9363444620005	50.1290447933962	52.3574528020322	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	16.4269333128257	22.561868361257	16.8771895420422	36.4192706567988	23.8856221582184	0.319184652278177	1 
4180	-3449.14901047177	-3377.68354284218	-51.4777312727391	-7.06365802000355	1.74781224366373	56.9896575689362	0.123209992635458	1.33493163256397	3.26702879555855	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.9363444620005	50.1290447933962	52.3574528020322	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	16.4269333128257	22.561868361257	16.8771895420422	36.4192706567988	23.8856221582184	0.319138755980861	1 
4190	-3449.13671231534	-3377.68354284218	-51.4646799047872	-7.06365802000367	2.08488853464714	54.3424854498036	0.123209992635458	0.883326348635987	3.26702879555855	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.9363444620005	50.1290447933962	52.3574528020322	62.7558706014811	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	16.4269333128257	22.561868361257	16.8771895420422	36.4192706567988	23.8856221582184	0.31909307875895	1 
4200	-3448.17672868717	-3376.28076191265	-51.5384851315367	-7.43265009460948	2.08488853464714	54.3424854498036	0.123209992635458	0.883326348635987	3.26702879555855	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	23.8856221582184	0.318809523809524	1 
4210	-3450.58487021114	-3376.28076191265	-51.8000830894385	-9.57349718727683	2.37335304206141	54.3424854498036	0.172580519799818	0.666209348931696	3.44235283417461	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	23.8856221582184	0.319002375296912	1 
4220	-3450.2816520034	-3376.28076191265	-51.5492683864181	-9.57349718733938	1.61251535630226	50.980942271073	0.172580519799818	1.30978087160247	3.44235283417461	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	23.8856221582184	0.318957345971564	1 
4230	-3448.44581583062	-3376.28076191265	-51.5492683864181	-7.73659285158173	1.61251535630226	50.980942271073	0.211726568412109	1.41782283342081	3.24047354475533	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	23.8856221582184	0.319385342789598	1 
4240	-3448.05235024411	-3376.28076191265	-51.5492683864181	-7.25660364200898	1.61251535630226	50.980942271073	0.159586841418456	1.91029440162037	3.24047354475533	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.2096862219697	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	12.9002477049213	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	23.8856221582184	0.319103773584906	1 
4250	-3447.78951687974	-3377.23954895892	-51.2531814546106	-6.37668849509849	1.61251535630226	50.980942271073	0.159586841418456	1.59064333097618	3.24047354475533	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	49.5356751127193	34.7145866506606	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	56.5916509924896	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	27.9098508029404	16.5974717398499	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	23.8856221582184	0.318823529411765	1 
4260	-3446.9063488078	-3376.36614943522	-51.3517071155098	-6.28211988621064	1.44295181069125	50.980942271073	0.140195693780671	1.59064333097618	3.24047354475533	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	34.7145866506606	48.9084608611846	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	16.5974717398499	42.8337085133421	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.319014084507042	1 
4270	-3445.66209431547	-3375.58845372604	-51.5550501396609	-5.57596582109828	1.44295181069125	49.1951487329019	0.146219155733641	1.86701634773358	3.24047354475533	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	34.7145866506606	47.821629515834	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	16.5974717398499	31.9554169431343	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.31943793911007	1 
4280	-3445.73833011825	-3375.58845372604	-51.5877944647818	-5.57596582109828	1.75960979568521	48.5667039996618	0.146219155733641	1.86701634773358	3.24047354475533	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	34.7145866506606	47.821629515834	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	16.5974717398499	31.9554169431343	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.319158878504673	1 
4290	-3448.40141061339	-3375.58845372604	-51.6547170927933	-8.14286227838188	1.95978928648584	48.5667039996618	0.146219155733641	1.86701634773358	3.01661863248778	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	34.7145866506606	47.821629515834	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	16.5974717398499	31.9554169431343	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.318881118881119	1 
4300	-3449.58475258838	-3378.12161644697	-50.388443917652	-8.07301133887019	1.32894754526438	48.5667039996618	0.146219155733641	2.35023748746363	3.01661863248778	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	37.1893314757526	47.821629515834	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	17.573120643543	31.9554169431343	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.31906976744186	1 
4310	-3449.0172783505	-3378.12161644697	-49.820969679766	-8.07301133887019	1.32894754526438	51.1925604106143	0.146219155733641	2.35023748746363	3.01661863248778	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	37.1893314757526	47.821629515834	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	17.573120643543	31.9554169431343	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.318793503480278	1 
4320	-3446.28840690199	-3378.12161644697	-49.645338354978	-5.52264176046318	1.32894754526438	53.3550642947263	0.152326601010456	2.35023748746363	3.21656680913217	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	37.1893314757526	47.821629515834	53.302304676413	50.1290447933962	52.3574528020322	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	17.573120643543	31.9554169431343	19.8578398073141	22.561868361257	16.8771895420422	47.0052156077141	29.1384921480302	0.31875	1 
4330	-3446.88620519017	-3377.93142998601	-50.220890836337	-5.73507402824788	1.32894754526438	55.8947433229388	0.152326601010456	2.35023748746363	3.21656680913217	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	37.1893314757526	42.5769279891622	53.302304676413	50.1290447933962	52.6108671736474	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	17.573120643543	28.1819036824652	19.8578398073141	22.561868361257	14.9241559009851	47.0052156077141	29.1384921480302	0.318706697459584	1 
4340	-3447.06922820419	-3377.93142998601	-50.3459400191365	-5.73507402824788	1.75899410326987	55.8947433229388	0.152326601010456	2.35023748746363	3.21656680913217	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	37.1893314757526	42.5769279891622	53.302304676413	50.1290447933962	52.6108671736474	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	17.573120643543	28.1819036824652	19.8578398073141	22.561868361257	14.9241559009851	47.0052156077141	29.1384921480302	0.318433179723502	1 
4350	-3447.26735557369	-3377.93142998601	-50.3158505211603	-5.96329089572227	1.75899410326987	55.5760377968606	0.152326601010456	2.35023748746363	3.28746186336224	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	37.1893314757526	42.5769279891622	53.302304676413	50.1290447933962	52.6108671736474	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	17.573120643543	28.1819036824652	19.8578398073141	22.561868361257	14.9241559009851	47.0052156077141	29.1384921480302	0.318390804597701	1 
4360	-3447.17420994042	-3377.43576753159	-51.1156291896024	-5.56602904843201	1.75899410326987	55.5760377968606	0.152326601010456	2.35023748746363	3.31453706973357	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	35.2140123852962	42.5769279891622	53.302304676413	50.1290447933962	52.6108671736474	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	24.7904436203348	28.1819036824652	19.8578398073141	22.561868361257	14.9241559009851	47.0052156077141	29.1384921480302	0.318119266055046	1 
4370	-3447.17420994042	-3377.43576753159	-51.1156291896024	-5.56602904843201	1.75899410326987	55.5760377968606	0.152326601010456	2.35023748746363	3.31453706973357	49.1862228804085	53.0036610991981	57.2260323911133	58.7746	50.2557282019508	49.0705732884616	67.5826372215602	56.1185000371553	46.161321617645	35.2140123852962	42.5769279891622	53.302304676413	50.1290447933962	52.6108671736474	64.7855147663806	55.2684115387777	25.7472691424358	30.0401113811067	31.6545517731916	48.70231890301	19.796487952449	14.2380517125045	20.7701206096373	26.770705959229	28.5869531034505	24.7904436203348	28.1819036824652	19.8578398073141	22.561868361257	14.9241559009851	47.0052156077141	29.1384921480302	0.317391304347826	1 
