iter	posterior	log.lik	prior mean	prior var	mean.bm.sig	mean.bm.the	var.ou.sv	var.ou.sig	var.ou.the0	var.ou.the1	Anolis_ahli_m	Anolis_allogus_m	Anolis_armouri_m	Anolis_cybotes_m	Anolis_homolechis_m	Anolis_jubar_m	Anolis_longitibialis_m	Anolis_marcanoi_m	Anolis_mestrei_m	Anolis_ophiolepis_m	Anolis_quadriocellifer_m	Anolis_rubribarbus_m	Anolis_sagrei_m	Anolis_shrevei_m	Anolis_strahmi_m	Anolis_whitemani_m	Anolis_ahli_v	Anolis_allogus_v	Anolis_armouri_v	Anolis_cybotes_v	Anolis_homolechis_v	Anolis_jubar_v	Anolis_longitibialis_v	Anolis_marcanoi_v	Anolis_mestrei_v	Anolis_ophiolepis_v	Anolis_quadriocellifer_v	Anolis_rubribarbus_v	Anolis_sagrei_v	Anolis_shrevei_v	Anolis_strahmi_v	Anolis_whitemani_v	acc	temperature 
2430	-3444.67938964421	-3375.72697464793	-52.7042534646654	-11.8976754795888	1.48970134837773	60.9173334186378	3.94287980439263	75433082.0393331	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	59.3351134850461	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	21.6957142256513	0.294238683127572	1 
2440	-3443.35086700657	-3375.72697464793	-51.7086372069373	-11.5582179633035	1.53860837743973	57.1748167574407	3.94287980439263	67694951.5631007	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	59.3351134850461	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	21.6957142256513	0.295081967213115	1 
2450	-3443.39823348912	-3375.72697464793	-52.2325401182834	-10.9024229132066	2.71972829792782	54.7610793175586	3.94287980439263	46794653.417733	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	59.3351134850461	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	21.6957142256513	0.295510204081633	1 
2460	-3444.36560858853	-3375.72697464793	-52.3043404395451	-11.7979976913516	2.71972829792782	56.3712215525523	3.94287980439263	73278895.355491	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	59.3351134850461	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	21.6957142256513	0.295934959349594	1 
2470	-3443.35938359519	-3375.02283541123	-52.5553391149295	-11.2449132593262	2.71972829792782	56.3712215525523	3.94287980439263	39226970.2995401	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	31.3031868536878	0.295546558704453	1 
2480	-3442.38037126534	-3375.02283541123	-51.7911599223471	-11.1862155139056	1.7058034669704	53.1860551535803	3.94287980439263	20955620.6246056	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	31.3031868536878	0.295564516129032	1 
2490	-3443.95069174683	-3375.02283541123	-53.116750564637	-11.1862155139056	3.25208229022117	56.2683363124634	3.94287980439263	20955620.6246056	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	31.3031868536878	0.295582329317269	1 
2500	-3443.90257842776	-3375.02283541123	-53.068637245567	-11.1862155139056	3.25208229022117	55.3085962917592	3.94287980439263	20955620.6246056	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.3679636475408	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	31.999511110623	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	31.3031868536878	0.2948	1 
2510	-3444.44265544205	-3375.41039247762	-53.0724135627787	-11.3349591445891	3.25208229022117	55.3085962917592	3.94287980439263	24460386.2910515	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	31.3031868536878	0.294820717131474	1 
2520	-3443.92946641524	-3375.41039247762	-52.6073901747627	-11.3576708466435	2.82779678098265	55.3085962917592	3.94287980439263	20789509.0217573	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7949966944654	53.5637988642347	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.2022250675518	12.6204568108095	55.2405495833333	31.3031868536878	0.29484126984127	1 
2530	-3439.99331182942	-3371.47022645452	-52.3440796027642	-11.7638225669962	1.94705939984546	55.3085962917592	3.94287980439263	40820130.0238174	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	31.3031868536878	0.295256916996047	1 
2540	-3440.553265836	-3371.47022645452	-52.8101173119987	-11.7638225669962	2.55189982500551	57.0404809454082	3.94287980439263	40820130.0238174	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	33.535797646057	45.7270970099017	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	9.76008707693009	12.1560005979667	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	31.3031868536878	0.29488188976378	1 
2550	-3440.90977559337	-3373.31234633252	-52.1482064905638	-10.9401232678062	2.55189982500551	57.0404809454082	3.94287980439263	28900663.5147413	4.22717181005406	2.90148782238237	49.9845177001219	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	48.101872699056	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	54.2119632233303	24.2998499480857	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	15.4372565588598	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	31.3031868536878	0.295294117647059	1 
2560	-3440.45988884163	-3372.3112234802	-52.4293512324404	-11.2102146265115	2.55189982500551	57.0404809454082	3.94287980439263	28900663.5147413	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	54.2119632233303	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	31.3031868536878	0.294921875	1 
2570	-3439.96511492753	-3372.3112234802	-52.0033087563375	-11.2463442827069	1.87292634839858	57.0404809454082	3.94287980439263	19245966.4217072	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	54.2119632233303	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	31.3031868536878	0.295330739299611	1 
2580	-3440.04090465932	-3372.3112234802	-52.0351438758152	-11.2730426068942	1.98936431245265	57.0404809454082	3.94287980439263	16809300.4497041	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	54.2119632233303	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	31.3031868536878	0.295348837209302	1 
2590	-3438.70234281891	-3371.90701649337	-51.5339857337512	-10.8398458953803	1.98936431245265	53.6074648914435	3.94287980439263	16809300.4497041	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.295366795366795	1 
2600	-3438.98087811613	-3371.90701649337	-51.8570309775066	-10.7953359488414	1.98936431245265	57.8369052889592	3.94287980439263	31151547.0358422	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.295384615384615	1 
2610	-3439.83103143954	-3371.90701649337	-52.5488124805536	-10.8353802492367	2.74131280463211	58.3869785645202	3.94287980439263	17200493.3246854	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.295785440613027	1 
2620	-3439.07995903286	-3371.90701649337	-51.9254077267783	-10.8353802492367	1.92664655107913	58.3869785645202	3.94287980439263	17200493.3246854	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.295419847328244	1 
2630	-3438.77944612403	-3371.90701649337	-51.5914860139308	-10.8687890532566	1.92664655107913	55.8952140472673	3.94287980439263	14604900.4816397	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.296197718631179	1 
2640	-3438.68795247544	-3371.90701649337	-51.4999923653337	-10.8687890532566	1.92664655107913	53.3161541163088	3.94287980439263	14604900.4816397	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.296590909090909	1 
2650	-3438.82186118425	-3371.90701649337	-51.4999923653337	-11.0026977620696	1.92664655107913	53.3161541163088	3.94287980439263	7742975.99688918	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	68.4644916990203	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	16.3271589094138	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.295849056603774	1 
2660	-3440.34609519932	-3373.55864496791	-51.391323969696	-10.9839716982356	1.92664655107913	57.441840656543	3.94287980439263	7742975.99688918	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.8093584268597	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	23.5727443573047	0.295864661654135	1 
2670	-3440.87564514122	-3373.46471968414	-52.2064430184716	-10.7923278751308	1.92664655107913	61.0634183703987	3.94287980439263	10733354.5843384	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.3659483053783	49.7928557384751	51.5143431954302	65.296875	57.4531443724557	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	14.3495519495693	20.3001032225335	10.339469021373	55.2405495833333	18.9214153873549	0.29625468164794	1 
2680	-3440.17239757665	-3373.24869117986	-51.8357934435529	-10.6757583897476	1.92664655107913	59.7817451787716	3.94287980439263	10733354.5843384	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.2079650939588	49.7928557384751	51.5143431954302	65.296875	57.4531443724557	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	16.5819056160015	20.3001032225335	10.339469021373	55.2405495833333	18.9214153873549	0.29589552238806	1 
2690	-3440.3294448986	-3373.24869117986	-51.8357934435529	-10.8328057117007	1.92664655107913	59.7817451787716	3.94287980439263	4730009.1136181	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.2079650939588	49.7928557384751	51.5143431954302	65.296875	57.4531443724557	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	16.5819056160015	20.3001032225335	10.339469021373	55.2405495833333	18.9214153873549	0.295539033457249	1 
2700	-3440.95518751237	-3372.98537787054	-52.6783339320493	-10.978510618633	1.18962979292705	59.7817451787716	3.94287980439263	2851609.33632826	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.787173123064	49.7928557384751	51.5143431954302	65.296875	57.4531443724557	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	22.7315379346718	20.3001032225335	10.339469021373	55.2405495833333	18.9214153873549	0.295555555555556	1 
2710	-3440.89026708213	-3372.98537787054	-52.6783339320493	-10.9135901883902	1.18962979292705	59.7817451787716	3.94287980439263	4984231.94028041	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.787173123064	49.7928557384751	51.5143431954302	65.296875	57.4531443724557	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	22.7315379346718	20.3001032225335	10.339469021373	55.2405495833333	18.9214153873549	0.29520295202952	1 
2720	-3440.14616603764	-3372.83038057395	-52.0309844227308	-10.890158660373	1.80704032312317	59.7817451787716	3.94287980439263	5758124.84464109	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.787173123064	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	22.7315379346718	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.295220588235294	1 
2730	-3440.20604181987	-3372.83038057395	-52.0644494503906	-10.890158660373	1.98641458045746	59.7817451787716	3.94287980439263	5758124.84464109	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.787173123064	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	22.7315379346718	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.294505494505495	1 
2740	-3440.32828213045	-3372.83038057395	-52.1866897609694	-10.890158660373	1.98641458045746	60.2758298915707	3.94287980439263	5758124.84464109	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	54.787173123064	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	22.7315379346718	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293795620437956	1 
2750	-3439.6731265494	-3373.13385895333	-51.3286759649955	-10.7895384959165	1.98641458045746	56.4395724519882	3.94287980439263	5758124.84464109	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293818181818182	1 
2760	-3439.66259328365	-3373.13385895333	-51.2518863414398	-10.8557948537196	1.98641458045746	55.6685176354593	3.94287980439263	3626758.80450105	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293478260869565	1 
2770	-3439.64883140453	-3373.13385895333	-51.2018483760687	-10.8889818275544	2.00702001639547	52.1674218768289	3.94287980439263	2640500.68093923	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293862815884477	1 
2780	-3439.41393609496	-3373.13385895333	-51.0084928951701	-10.8889818275544	1.72304061681758	54.2435562677606	3.94287980439263	2640500.68093923	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293525179856115	1 
2790	-3439.76340362084	-3373.13385895333	-51.3994430385055	-10.9059884006346	1.28324567481256	56.2925852405742	3.94287980439263	2153128.02404511	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293548387096774	1 
2800	-3439.76481440194	-3373.13385895333	-51.309870913459	-10.9005284363184	1.98309249814451	56.2925852405742	3.94287980439263	2308338.31036575	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	44.1860905150713	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	13.751551819781	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.293214285714286	1 
2810	-3439.93013580233	-3373.26261471723	-51.205609676621	-11.0413553096457	1.98309249814451	56.2925852405742	3.94287980439263	4322824.66791737	4.22717181005406	2.90148782238237	48.1837343662331	53.1583127420964	57.6440055480308	58.7746	50.134197761194	49.0577281768274	66.6252606529914	55.3341557326544	47.2601524129182	35.509123146796	46.2323646670587	53.9637656658712	49.7928557384751	51.5143431954302	65.296875	55.8663831514561	26.4370187135747	26.3434271240373	34.5019232332949	48.70231890301	20.187161807186	12.0760787232628	18.4749786875724	23.3570925731501	18.2608898941533	12.5337395026638	11.9484386006414	19.3647876455924	20.3001032225335	10.339469021373	55.2405495833333	17.7566055332732	0.29288256227758	1 
